name,ttm,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
OperatingCashFlow,"10,843,000,000","2,515,000,000","2,251,000,000","2,651,000,000","3,432,000,000","2,720,000,000","2,440,000,000","2,600,000,000","3,322,000,000","3,122,000,000","2,105,000,000","2,544,000,000","3,544,000,000","1,985,000,000","1,712,000,000","1,429,000,000","2,205,000,000","1,386,000,000","1,322,000,000","1,583,000,000","1,700,000,000","1,646,000,000","551,000,000","1,092,000,000","1,771,000,000","627,000,000","1,013,000,000","1,455,000,000","1,684,000,000","1,133,000,000","1,020,000,000","1,165,000,000","808,000,000","816,000,000","1,075,000,000","1,274,000,000","1,126,000,000","846,000,000","1,250,000,000","1,286,000,000","928,000,000","895,000,000","913,000,000","970,000,000","1,642,000,000","811,000,000","572,000,000","472,000,000","935,000,000","1,060,000,000","1,003,000,000","771,000,000","1,084,000,000","868,000,000","823,000,000","1,003,000,000","1,010,000,000","760,000,000","562,000,000","961,000,000","1,058,000,000","1,067,000,000","1,015,000,000","823,000,000","1,484,000,000","1,158,000,000","1,236,000,000","804,000,000","1,333,000,000","882,000,000","1,086,000,000","809,000,000","1,193,000,000","1,095,688,000","1,210,312,000","875,394,000","1,798,034,000","1,107,788,000","1,172,122,000","1,585,429,000","1,060,234,000","978,266,000","600,637,000","833,081,000","1,020,812,000","427,238,000","143,857,000","391,683,000","487,977,000","84,666,000","388,679,000","-52,654,000","-170,641,000","-119,869,000","-84,008,000","-175,452,000","147,900,000","-76,800,000","-71,400,000","-121,130,000","73,100,000","63,100,000","51,700,000","24,723,000","40,700,000","129,900,000","86,800,000","177,860,000","130,300,000","168,000,000","145,200,000","78,100,000","149,700,000","62,500,000","146,700,000","86,600,000","110,500,000","38,200,000","101,500,000","-31,600,000","67,000,000","74,500,000","13,400,000"
	CashFlowFromContinuingOperatingActivities,"10,843,000,000","2,515,000,000","2,251,000,000","2,651,000,000","3,432,000,000","2,720,000,000","2,440,000,000","2,600,000,000","3,322,000,000","3,122,000,000","2,105,000,000","2,544,000,000","3,544,000,000","1,985,000,000","1,712,000,000","1,429,000,000","2,205,000,000","1,386,000,000","1,322,000,000","1,583,000,000","1,700,000,000","1,646,000,000","551,000,000","1,092,000,000","1,771,000,000","627,000,000","1,013,000,000","1,455,000,000","1,684,000,000","1,133,000,000","1,020,000,000","1,165,000,000","808,000,000","816,000,000","1,075,000,000","1,274,000,000","1,126,000,000","846,000,000","1,250,000,000","1,286,000,000","928,000,000","895,000,000","913,000,000","970,000,000","1,642,000,000","811,000,000","572,000,000","472,000,000","935,000,000","1,060,000,000","1,003,000,000","771,000,000","1,084,000,000","868,000,000","823,000,000","1,003,000,000","1,010,000,000","760,000,000","562,000,000","961,000,000","1,058,000,000","1,067,000,000","1,015,000,000","823,000,000","1,484,000,000","1,158,000,000","1,236,000,000","804,000,000","1,333,000,000","882,000,000","1,086,000,000","809,000,000","1,193,000,000","1,095,688,000","1,210,312,000","875,394,000","1,798,034,000","1,107,788,000","1,172,122,000","1,585,429,000","1,060,234,000","978,266,000","600,637,000","833,081,000","1,020,812,000","427,238,000","143,857,000","391,683,000","487,977,000","84,666,000","388,679,000","-52,654,000","-170,641,000","-119,869,000","-84,008,000","-175,452,000","147,900,000","-76,800,000","-71,400,000","-121,130,000","73,100,000","63,100,000","51,700,000","24,723,000","40,700,000","129,900,000","86,800,000","177,860,000","130,300,000","168,000,000","145,200,000","78,100,000","149,700,000","62,500,000","146,700,000","86,600,000","110,500,000","38,200,000","101,500,000","-31,600,000","67,000,000","74,500,000","13,400,000"
		NetIncomeFromContinuingOperations,"5,855,000,000","1,793,000,000","1,892,000,000","1,312,000,000","812,000,000","1,215,000,000","1,974,000,000","2,141,000,000","1,833,000,000","2,265,000,000","2,300,000,000","2,418,000,000","1,194,000,000","-331,000,000","252,000,000","1,173,000,000","1,091,000,000","1,150,000,000","1,040,000,000","355,000,000","1,231,000,000","1,294,000,000","1,082,000,000","1,533,000,000","-70,000,000","1,305,000,000","1,093,000,000","1,610,000,000","1,360,000,000","726,000,000","439,000,000","683,000,000","528,000,000","942,000,000","681,000,000","555,000,000","785,000,000","779,000,000","734,000,000","998,000,000","916,000,000","891,000,000","953,000,000","765,000,000","640,000,000","328,000,000","973,000,000","750,000,000","-31,000,000","607,000,000","259,000,000","1,001,000,000","675,000,000","677,000,000","755,000,000","953,000,000","494,000,000","535,000,000","567,000,000","20,000,000","54,000,000","746,000,000","377,000,000","572,000,000","656,000,000","649,000,000","701,000,000","665,000,000","578,000,000","573,000,000","489,000,000","236,000,000","-112,000,000","470,972,000","433,028,000","281,875,000","-2,620,000","413,009,000","446,825,000","444,605,000","354,965,000","370,468,000","247,444,000","-168,646,000","-56,510,000","103,900,000","197,805,000","46,265,000","-442,590,000","131,517,000","118,394,000","113,788,000","140,753,000","113,928,000","174,513,000","152,063,000","69,100,000","129,100,000","238,500,000","39,651,000","171,500,000","236,200,000","112,800,000","127,654,000","130,000,000","78,000,000","125,700,000","86,933,000","52,500,000","56,800,000","93,500,000","86,900,000","97,400,000","51,900,000","1,400,000","44,700,000","-205,300,000","17,800,000","97,100,000","62,300,000","57,900,000","64,300,000","39,000,000"
		OperatingGainsLosses,"678,000,000","94,000,000","-263,000,000","342,000,000","494,000,000","575,000,000","-462,000,000","-2,752,000,000","21,000,000","33,000,000","-887,000,000","-571,000,000","141,000,000","-30,000,000","958,000,000","55,000,000","155,000,000","223,000,000","97,000,000","687,000,000","-19,000,000","-18,000,000","2,000,000","0","10,000,000","-101,000,000","7,000,000","-365,000,000","-100,000,000","216,000,000","394,000,000","60,000,000","397,000,000","-126,000,000","89,000,000","210,000,000","120,000,000","73,000,000","104,000,000","-154,000,000","-40,000,000","-104,000,000","-206,000,000","-272,000,000","60,000,000","394,000,000","-260,000,000","-83,000,000","760,000,000","73,000,000","45,000,000","-305,000,000","50,000,000","-9,000,000","-168,000,000","-373,000,000","223,000,000","225,000,000","121,000,000","644,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"464,000,000","159,000,000","77,000,000","-375,000,000","937,000,000","504,000,000","-101,000,000","-319,000,000","21,000,000","33,000,000","-887,000,000","-571,000,000","141,000,000","-30,000,000","958,000,000","55,000,000","155,000,000","223,000,000","97,000,000","687,000,000","-19,000,000","-18,000,000","2,000,000","0","10,000,000","-101,000,000","7,000,000","-365,000,000","-100,000,000","216,000,000","394,000,000","60,000,000","397,000,000","-126,000,000","89,000,000","210,000,000","120,000,000","73,000,000","104,000,000","-154,000,000","-40,000,000","-104,000,000","-206,000,000","-272,000,000","60,000,000","394,000,000","-260,000,000","-83,000,000","760,000,000","73,000,000","45,000,000","-305,000,000","50,000,000","-9,000,000","-168,000,000","-373,000,000","223,000,000","225,000,000","121,000,000","644,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-185,000,000","-120,000,000","-340,000,000","176,000,000","98,000,000","71,000,000","-361,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortization,"285,000,000","70,000,000","72,000,000","74,000,000","69,000,000","71,000,000","71,000,000","71,000,000","71,000,000","73,000,000","72,000,000","73,000,000","72,000,000","72,000,000","73,000,000","76,000,000","76,000,000","77,000,000","76,000,000","86,000,000","83,000,000","85,000,000","85,000,000","260,000,000","0","0","0","144,000,000","320,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","-1,000,000","1,000,000","-4,000,000","-2,000,000","-10,000,000","1,000,000","3,000,000","16,000,000","10,000,000","26,000,000","22,755,000","31,245,000","26,728,000","26,520,000","27,936,000","25,972,000",,"27,881,000","22,949,000","15,724,000",,,,,"19,907,000","19,912,000","19,872,000","19,880,000","19,931,000","19,919,000","19,324,000","19,646,000","24,950,000","4,700,000","-1,400,000","2,400,000","-6,396,000","2,000,000","-4,400,000","-900,000","-1,804,000","-1,800,000","-900,000","-1,600,000","-3,447,000","-1,700,000","-200,000","-2,500,000","-2,500,000","-2,300,000","-4,500,000","-3,300,000",,,,,,,,
			AmortizationCashFlow,"285,000,000","70,000,000","72,000,000","74,000,000","69,000,000","71,000,000","71,000,000","71,000,000","71,000,000","73,000,000","72,000,000","73,000,000","72,000,000","72,000,000","73,000,000","76,000,000","76,000,000","77,000,000","76,000,000","86,000,000","83,000,000","85,000,000","85,000,000","260,000,000","0","0","0","144,000,000","320,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","19,907,000","19,912,000","19,872,000","19,880,000","19,931,000","19,919,000","19,324,000","19,646,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangibles,"285,000,000","70,000,000","72,000,000","74,000,000","69,000,000","71,000,000","71,000,000","71,000,000","71,000,000","73,000,000","72,000,000","73,000,000","72,000,000","72,000,000","73,000,000","76,000,000","76,000,000","77,000,000","76,000,000","86,000,000","83,000,000","85,000,000","85,000,000","260,000,000","0","0","0","144,000,000","320,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","19,907,000","19,912,000","19,872,000","19,880,000","19,931,000","19,919,000","19,324,000","19,646,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"67,000,000","34,000,000","9,000,000","139,000,000","-117,000,000","17,000,000","93,000,000","194,000,000","-240,000,000","-28,000,000","0","-46,000,000","15,000,000","-289,000,000","-13,000,000","81,000,000","-45,000,000","-57,000,000","-76,000,000","-30,000,000","117,000,000","-69,000,000","-2,000,000","-376,000,000","-39,000,000","15,000,000","-127,000,000","109,000,000","-61,000,000","90,000,000","-42,000,000","60,000,000","-55,000,000","101,000,000","7,000,000","104,000,000","-76,000,000","117,000,000","0","71,000,000","71,000,000","63,000,000","35,000,000","-53,000,000","45,000,000","2,000,000","-1,000,000","14,000,000","-42,000,000","28,000,000","19,000,000","132,000,000","32,000,000","14,000,000","-62,000,000","103,000,000","-54,000,000","-48,000,000","-20,000,000","-111,000,000","-42,000,000","0","12,000,000","42,000,000","-33,000,000","53,000,000","-37,000,000","-32,000,000","-31,000,000","49,000,000","71,000,000","-26,000,000","-79,000,000","34,172,000","55,828,000","-179,599,000","13,796,000","90,218,000","55,082,000","48,599,000","40,571,000","71,123,000","45,757,000","-154,209,000","-30,646,000","15,306,000","24,429,000","-48,454,000","-85,711,000","23,857,000","-7,750,000","10,765,000","-4,822,000","31,978,000","-4,094,000","-56,353,000","21,800,000","-900,000","-17,500,000",,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"67,000,000","34,000,000","9,000,000","139,000,000","-117,000,000","17,000,000","93,000,000","194,000,000","-240,000,000","-28,000,000","0","-46,000,000","15,000,000","-289,000,000","-13,000,000","81,000,000","-45,000,000","-57,000,000","-76,000,000","-30,000,000","117,000,000","-69,000,000","-2,000,000","-376,000,000","-39,000,000","15,000,000","-127,000,000","109,000,000","-61,000,000","90,000,000","-42,000,000","60,000,000","-55,000,000","101,000,000","7,000,000","104,000,000","-76,000,000","117,000,000","0","71,000,000","71,000,000","63,000,000","35,000,000","-53,000,000","45,000,000","2,000,000","-1,000,000","14,000,000","-42,000,000","28,000,000","19,000,000","132,000,000","32,000,000","14,000,000","-62,000,000","103,000,000","-54,000,000","-48,000,000","-20,000,000","-111,000,000","-42,000,000","0","12,000,000","42,000,000","-33,000,000","53,000,000","-37,000,000","-32,000,000","-31,000,000","49,000,000","71,000,000","-26,000,000","-79,000,000","34,172,000","55,828,000","-179,599,000","13,796,000","90,218,000","55,082,000","48,599,000","40,571,000","71,123,000","45,757,000","-154,209,000","-30,646,000","15,306,000","24,429,000","-48,454,000","-85,711,000","23,857,000","-7,750,000","10,765,000","-4,822,000","31,978,000","-4,094,000","-56,353,000","21,800,000","-900,000","-17,500,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"951,000,000","4,000,000","147,000,000","727,000,000","198,000,000","-366,000,000","-82,000,000","2,218,000,000","-1,090,000,000","-1,151,000,000","-196,000,000","502,000,000","-740,000,000","-162,000,000","140,000,000","464,000,000","-153,000,000","-68,000,000","-205,000,000","354,000,000","-579,000,000","-142,000,000","16,000,000","267,000,000","-95,000,000","-228,000,000","238,000,000","560,000,000","-96,000,000","-466,000,000","289,000,000","530,000,000","-194,000,000","54,000,000","-77,000,000","386,000,000","-159,000,000","-57,000,000","-21,000,000","475,000,000","115,000,000","-284,000,000","-94,000,000","471,000,000","-178,000,000",,,,,,,,,,,,,,"367,000,000",,"-170,000,000","89,000,000","84,000,000","-148,000,000","-775,000,000","64,000,000","199,000,000","-51,000,000","272,000,000","-1,253,000,000","423,000,000","179,000,000","1,236,000,000","-30,637,000","-353,363,000","868,361,000","54,183,000","-668,527,000","-862,175,000","2,087,413,000","933,878,000","319,276,000","-677,476,000","4,930,327,000","508,035,000","-1,028,642,000","375,789,000","264,291,000","979,816,000","-9,716,000","142,457,000","-1,096,200,000","542,755,000","-553,829,000","1,252,147,000","330,156,000","1,000,000","-127,000,000","-318,500,000","21,139,000","76,800,000","-12,300,000","-131,800,000","-217,911,000","72,400,000","114,800,000","-55,200,000","-65,476,000","193,500,000","125,700,000","38,100,000","28,900,000","298,300,000","-200,600,000","104,200,000","-745,400,000","335,100,000","43,200,000","-19,600,000","-98,100,000","13,500,000","15,100,000","-25,600,000"
		AmortizationOfSecurities,"3,000,000","-24,000,000","-14,000,000","4,000,000","37,000,000","57,000,000","91,000,000","90,000,000","95,000,000","71,000,000","76,000,000","87,000,000","88,000,000","105,000,000","87,000,000","101,000,000","85,000,000","91,000,000","118,000,000","138,000,000","143,000,000","156,000,000","155,000,000","168,000,000","173,000,000","169,000,000","184,000,000","179,000,000","182,000,000","202,000,000","174,000,000","43,000,000","44,000,000","35,000,000","36,000,000","29,000,000","44,000,000","62,000,000","53,000,000","61,000,000","73,000,000","68,000,000","66,000,000","59,000,000","58,000,000","58,000,000","45,000,000","47,000,000","42,000,000","34,000,000","29,000,000","42,000,000","42,000,000","31,000,000","30,000,000","27,000,000","12,000,000","12,000,000","2,000,000","-20,000,000","14,000,000",,,,,,,,,"3,000,000","16,000,000","10,000,000","26,000,000","22,755,000","31,245,000","26,728,000","26,520,000","27,936,000","25,972,000","25,026,000","27,881,000","22,949,000","15,724,000","11,866,000","10,801,000","9,765,000","7,798,000","3,147,000","-1,632,000","92,000","-3,626,000","-1,993,000","-3,330,000","-2,447,000","393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"2,928,000,000","444,000,000","408,000,000","-92,000,000","2,084,000,000","1,151,000,000","755,000,000","638,000,000","2,632,000,000","1,859,000,000","740,000,000","81,000,000","2,774,000,000","2,620,000,000","215,000,000","-521,000,000","996,000,000","-30,000,000","272,000,000","-7,000,000","724,000,000","340,000,000","-787,000,000","-760,000,000","1,792,000,000","-533,000,000","-382,000,000","-782,000,000","79,000,000","-730,000,000","-234,000,000","-211,000,000","88,000,000","-190,000,000","339,000,000","-10,000,000","412,000,000","-128,000,000","380,000,000","-165,000,000","-207,000,000","261,000,000","159,000,000","0","1,017,000,000","-13,000,000","-185,000,000","-606,000,000","448,000,000","76,000,000","651,000,000","-271,000,000","285,000,000","155,000,000","268,000,000","293,000,000","335,000,000","403,000,000","-475,000,000","431,000,000","213,000,000","229,000,000","540,000,000","358,000,000","1,635,000,000","396,000,000","375,000,000","232,000,000","532,000,000","1,507,000,000","71,000,000","400,000,000","96,000,000","575,671,000","1,012,329,000","-148,699,000","1,679,635,000","1,217,216,000","1,480,446,000","-953,660,000","-324,942,000","171,501,000","953,464,000","-3,786,257,000","589,132,000","1,326,909,000","-461,964,000","106,527,000","18,182,000","-80,956,000","119,324,000","901,055,000","-865,916,000","271,177,000","-1,526,613,000","-617,556,000","51,300,000","-76,600,000","23,700,000","-227,764,000","-177,200,000","-156,400,000","71,600,000","116,784,000","-159,900,000","-62,000,000","17,900,000","159,850,000","-114,000,000","-14,300,000","16,100,000","-35,200,000","-243,700,000","215,700,000","44,400,000","781,900,000","-19,300,000","-22,800,000","24,000,000","4,200,000","-4,400,000",,
			ChangeInReceivables,"-1,859,000,000","-1,809,000,000","220,000,000","1,165,000,000","-1,427,000,000","-1,629,000,000","-581,000,000","-609,000,000","-1,101,000,000","-728,000,000","-499,000,000","370,000,000","-104,000,000","-826,000,000","110,000,000","513,000,000","333,000,000","-459,000,000","181,000,000","-853,000,000","-342,000,000","-918,000,000","-33,000,000","-166,000,000","-1,047,000,000","-181,000,000","-97,000,000","-526,000,000","-182,000,000","-1,064,000,000","798,000,000","-258,000,000","717,000,000","-688,000,000","427,000,000","-402,000,000","-232,000,000","-452,000,000","740,000,000","287,000,000","-30,000,000","-471,000,000","400,000,000",,,,,,,,,,"328,000,000","-251,000,000","-65,000,000","-81,000,000","446,000,000","-79,000,000","-405,000,000","-53,000,000","519,000,000","-779,000,000","307,000,000","-279,000,000","552,000,000","-212,000,000","437,000,000","272,000,000","-30,000,000","-265,000,000","563,000,000","166,000,000","-1,274,000,000","-927,647,000","668,647,000","-215,329,000","90,603,000","-1,105,093,000","704,142,000","-580,528,000","-613,730,000","346,147,000","758,848,000","-3,125,955,000","282,763,000","907,251,000","-657,066,000","-68,171,000","-510,286,000","16,848,000","112,024,000","435,002,000","-470,476,000","137,062,000","39,710,000","60,600,000","-33,700,000","-86,900,000","38,400,000","-81,300,000","1,600,000","-57,500,000","20,300,000","28,500,000","-66,400,000","-36,000,000","23,100,000","65,900,000","-63,200,000","-17,200,000","18,000,000","-26,800,000","-115,500,000","128,000,000","2,400,000","-6,900,000","7,400,000","-26,800,000","27,100,000","4,200,000","-4,400,000",,
				ChangesInAccountReceivables,"-1,859,000,000","-1,809,000,000","220,000,000","1,165,000,000","-1,427,000,000","-1,629,000,000","-581,000,000","-609,000,000","-1,101,000,000","-728,000,000","-499,000,000","370,000,000","-104,000,000","-826,000,000","110,000,000","513,000,000","333,000,000","-459,000,000","181,000,000","-853,000,000","-342,000,000","-918,000,000","-33,000,000","-166,000,000","-1,047,000,000","-181,000,000","-97,000,000","-526,000,000","-182,000,000","-1,064,000,000","798,000,000","-258,000,000","717,000,000","-688,000,000","427,000,000","-402,000,000","-232,000,000","-452,000,000","740,000,000","287,000,000","-30,000,000","-471,000,000","400,000,000",,,,,,,,,,,,,,,,,,,"116,000,000","204,000,000","-649,000,000","699,000,000","177,000,000","306,000,000","220,000,000","-193,000,000","348,000,000","28,000,000","348,000,000","-1,327,000,000","-728,614,000","67,614,000","153,436,000","389,263,000","-1,590,870,000","50,936,000","-367,267,000","232,508,000","710,260,000","-152,156,000","925,296,000","282,763,000","331,131,000","-80,946,000","307,796,000","-886,253,000","16,848,000","112,024,000","668,288,000","-703,762,000","137,062,000","39,710,000","445,400,000","-21,200,000","79,700,000","-128,200,000","-98,600,000","2,300,000","-40,900,000","20,300,000","20,100,000","-66,600,000","-27,400,000","23,100,000","37,500,000","-34,800,000","-17,200,000","18,000,000","-22,600,000","-115,500,000","128,000,000","2,400,000","-6,900,000","7,400,000","-26,800,000","27,100,000","4,200,000","-4,400,000",,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,"76,000,000","-163,000,000","-42,000,000","-68,000,000","125,000,000","-58,000,000","-81,000,000","-15,000,000","21,000,000","-2,000,000","14,000,000","-30,000,000","79,000,000","-229,000,000","-32,000,000","-48,000,000","130,000,000","-119,000,000","-52,000,000","38,000,000","110,000,000","-121,000,000","-58,000,000","-8,000,000","168,000,000","-200,000,000","-83,000,000","18,000,000","104,000,000","-163,000,000","7,000,000","154,000,000","244,000,000","-272,000,000","-139,000,000","201,000,000","184,000,000","-252,000,000","-109,000,000","147,000,000",,,"-185,000,000","113,000,000","239,000,000","-249,000,000","-78,000,000","133,000,000","92,000,000","-230,000,000","-246,000,000","122,000,000","-6,000,000","17,008,000","-186,008,000","276,033,000","-24,483,000","-176,244,000","-255,842,000","-26,854,000","71,742,000","320,750,000","-147,832,000","-81,922,000","-310,643,000","38,339,000","-287,134,000","13,933,000","-176,621,000","-21,440,000","-293,636,000","26,523,000","-102,295,000","-172,399,000","-58,956,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"43,000,000","433,000,000","-271,000,000","-489,000,000","327,000,000","760,000,000","-63,000,000","501,000,000","449,000,000","814,000,000","-598,000,000","108,000,000","559,000,000","97,000,000","-281,000,000","-479,000,000","398,000,000","-212,000,000","-223,000,000","674,000,000","174,000,000","796,000,000","-386,000,000","232,000,000","-415,000,000","-380,000,000","-48,000,000","550,000,000","70,000,000","184,000,000","94,000,000","267,000,000","-428,000,000","328,000,000","132,000,000","347,000,000","22,000,000","60,000,000","63,000,000","179,000,000","-443,000,000","300,000,000","132,000,000","-482,000,000","191,000,000","81,000,000","-150,000,000","-446,000,000","379,000,000","453,000,000","-92,000,000","-4,000,000","-105,000,000","188,000,000","-111,000,000","255,000,000","91,000,000","-208,000,000","103,000,000","743,000,000","-172,000,000","154,000,000","-67,000,000","343,000,000","129,000,000","121,000,000","-53,000,000","-245,000,000","-313,000,000","401,000,000","566,000,000","-309,000,000","-188,000,000","22,981,000","629,019,000","-742,824,000","-6,738,000","425,544,000","1,018,734,000","-568,494,000","-342,448,000","-489,443,000","1,051,918,000","-1,319,737,000","613,531,000","342,373,000","1,007,495,000","-47,421,000","422,655,000","90,811,000","576,449,000","26,800,000","-99,603,000","256,133,000","-398,129,000","231,694,000","91,300,000","25,300,000","-31,000,000","33,249,000","-91,800,000","-30,200,000","23,200,000","4,031,000","-14,600,000","-6,100,000","-4,700,000","19,755,000","-500,000","3,700,000","2,600,000","200,000","1,400,000","-21,200,000","20,600,000","394,300,000",,,,,,,
				ChangeInPayable,"43,000,000","433,000,000","-271,000,000","-489,000,000","327,000,000","760,000,000","-63,000,000","501,000,000","449,000,000","814,000,000","-598,000,000","108,000,000","559,000,000","97,000,000","-281,000,000","-479,000,000","398,000,000","-212,000,000","-223,000,000","674,000,000","174,000,000","796,000,000","-386,000,000","232,000,000","-415,000,000","-380,000,000","-48,000,000","550,000,000","70,000,000","184,000,000","94,000,000","267,000,000","-428,000,000","328,000,000","132,000,000","347,000,000","22,000,000","60,000,000","63,000,000","179,000,000","-443,000,000","300,000,000","132,000,000","-482,000,000","191,000,000","81,000,000","-150,000,000","-446,000,000","379,000,000","453,000,000","-92,000,000","-4,000,000","-105,000,000","188,000,000","-111,000,000","255,000,000","91,000,000","-208,000,000","103,000,000","743,000,000","-172,000,000","154,000,000","-67,000,000","343,000,000","129,000,000","121,000,000","-53,000,000","-245,000,000","-313,000,000","401,000,000","566,000,000","-309,000,000","-188,000,000","22,981,000","629,019,000","-742,824,000","-6,738,000","425,544,000","1,018,734,000","-568,494,000","-342,448,000","-489,443,000","1,051,918,000","-1,319,737,000","613,531,000","342,373,000","1,007,495,000","-47,421,000","422,655,000","90,811,000","576,449,000","26,800,000","-99,603,000","256,133,000","-398,129,000","231,694,000","91,300,000","25,300,000","-31,000,000","33,249,000","-91,800,000","-30,200,000","23,200,000","4,031,000","-14,600,000","-6,100,000","-4,700,000","19,755,000","-500,000","3,700,000","2,600,000","200,000","1,400,000","-21,200,000","20,600,000","394,300,000",,,,,,,
					ChangeInTaxPayable,"-104,000,000","-166,000,000","128,000,000","-41,000,000","-25,000,000","-211,000,000","128,000,000","-164,000,000","162,000,000","-51,000,000","101,000,000","141,000,000","-97,000,000","-107,000,000","109,000,000","-90,000,000","67,000,000","-250,000,000","266,000,000","-21,000,000","-42,000,000","136,000,000","88,000,000","-103,000,000","-159,000,000","-294,000,000","191,000,000","-161,000,000","241,000,000","-76,000,000","143,000,000","-140,000,000","112,000,000","-140,000,000","20,000,000","9,000,000","150,000,000","-71,000,000","15,000,000","-47,000,000","-18,000,000","-9,000,000","29,000,000","-211,000,000","44,000,000","-41,000,000","41,000,000","-35,000,000","165,000,000","-123,000,000","32,000,000","-136,000,000","86,000,000","-55,000,000","115,000,000","-46,000,000","42,000,000","-37,000,000","54,000,000",,,"-128,000,000","86,000,000","-64,000,000","7,000,000","-97,000,000","82,000,000","-10,000,000","29,000,000","-43,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-104,000,000","-166,000,000","128,000,000","-41,000,000","-25,000,000","-211,000,000","128,000,000","-164,000,000","162,000,000","-51,000,000","101,000,000","141,000,000","-97,000,000","-107,000,000","109,000,000","-90,000,000","67,000,000","-250,000,000","266,000,000","-21,000,000","-42,000,000","136,000,000","88,000,000","-103,000,000","-159,000,000","-294,000,000","191,000,000","-161,000,000","241,000,000","-76,000,000","143,000,000","-140,000,000","112,000,000","-140,000,000","20,000,000","9,000,000","150,000,000","-71,000,000","15,000,000","-47,000,000","-18,000,000","-9,000,000","29,000,000","-211,000,000","44,000,000","-41,000,000","41,000,000","-35,000,000","165,000,000","-123,000,000","32,000,000","-136,000,000","86,000,000","-55,000,000","115,000,000","-46,000,000","42,000,000","-37,000,000","54,000,000",,,"-128,000,000","86,000,000","-64,000,000","7,000,000","-97,000,000","82,000,000","-10,000,000","29,000,000","-43,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
