x_1,x_2,x_3,y
2.261437035,0.091653,0.091653,1
2.340481193,0.009745,0.009745,1
2.428043155,0.122494,0.122494,1
2.924369849,0.02381,0.02381,1
2.258224943,-0.166667,-0.166667,0
2.009552003,0.013953,0.013953,1
2.131890714,-0.105505,-0.105505,0
1.968801878,-0.089744,-0.089744,0
2.381988518,0.001878,0.001878,0
2.371812366,-0.157451,-0.157451,0
2.350800523,-0.21802,-0.21802,0
2.132009546,0.086771,0.086771,1
2.78214161,0.189791,0.189791,1
2.786596631,0.070407,0.070407,1
2.615226984,-0.253854,-0.253854,0
2.469388851,0.163912,0.163912,1
2.412687344,-0.078107,-0.078107,0
2.035860025,-0.019255,-0.019255,0
2.024699914,-0.129581,-0.129581,0
1.975480026,-0.037594,-0.037594,0
2.217310424,-0.184375,-0.184375,0
2.368999966,-0.08046,-0.08046,0
2.529230801,0.197917,0.197917,1
2.365921322,0.022609,0.022609,1
2.087325393,-0.078231,-0.078231,0
2.456810471,-0.202952,-0.202952,0
2.494564148,0.101852,0.101852,1
3.047136969,-0.008403,-0.008403,0
2.766799495,-0.048729,-0.048729,0
2.421979634,-0.057906,-0.057906,0
2.634154557,-0.042553,-0.042553,0
2.508539034,-0.165432,-0.165432,0
2.73924145,-0.02071,-0.02071,1
2.937997642,-0.187311,-0.187311,0
2.452122774,0.033457,0.033457,1
2.914457421,0.179856,0.179856,1
2.734679919,-0.045732,-0.045732,1
2.823692438,-0.210863,-0.210863,0
2.779702973,-0.00431,-0.00431,1
2.440907163,-0.112554,-0.112554,0
2.308969989,-0.073171,-0.073171,0
2.162778892,-0.15,-0.15,0
2.38280302,-0.102167,-0.102167,0
2.684968246,0.296552,0.296552,1
2.613723237,0.143617,0.143617,1
3.189213805,0.483721,0.483721,1
2.91042789,-0.106583,-0.106583,0
2.643510917,0.080702,0.080702,1
2.616803995,-0.111959,-0.110201,0
2.297169224,-0.106017,-0.106017,0
2.655275609,-0.073718,-0.073718,0
3.053097702,0.145329,0.145329,1
2.403709716,-0.018127,-0.018127,0
2.151900984,-0.003077,-0.003077,0
2.822859235,0.092593,0.092593,1
2.582072644,0.011299,0.011299,1
2.231706975,-0.195531,-0.195531,0
2.318062347,0.065972,0.065972,1
2.322941953,-0.166124,-0.166124,0
2.477332579,-0.110156,-0.110156,0
2.617540955,-0.082529,-0.082529,0
2.06932703,-0.17971,-0.17971,0
2.038193174,-0.178445,-0.178445,0
2.978781363,0.694624,0.694624,1
3.358408955,0.441624,0.441624,1
2.779956975,-0.128521,-0.128521,0
2.577494509,0.00303,0.00303,1
2.738617717,-0.189325,-0.189325,0
2.192092372,-0.129193,-0.129193,0
1.793574482,-0.022825,-0.022825,1
2.352467391,0.087591,0.087591,1
2.139972313,-0.111409,-0.111409,0
2.640259438,-0.033233,-0.033233,1
2.062918976,-0.121875,-0.121875,0
1.938166311,0.001779,0.001779,1
2.578494961,0.016487,0.016874,0
1.870273081,-0.026667,-0.026667,0
1.958136436,-0.047945,-0.047945,0
1.598219137,-0.047962,-0.047962,0
1.649731695,-0.146096,-0.146096,0
1.615124198,0.00295,0.00295,1
1.333919161,0.014706,0.014706,1
1.561649307,-0.034783,-0.034783,0
2.709303027,0.651652,0.651652,1
2.862105205,-0.238182,-0.238182,0
3.077277912,0.136038,0.136038,1
3.347634158,0.558824,0.558824,1
3.034519839,-0.073309,-0.072102,0
2.978961852,-0.060294,-0.060294,0
3.34392652,0.622848,0.622848,1
3.396343903,-0.011572,-0.011572,1
3.317312538,-0.406829,-0.406829,0
2.984956298,0.157895,0.157895,1
2.895923593,0.149148,0.149148,1
3.119289445,0.258344,0.258344,1
3.245778576,-0.195481,-0.195481,0
3.396094728,0.266178,0.266178,1
3.070004092,0.058824,0.058824,1
2.828483773,-0.183971,-0.183971,0
2.580223969,-0.108259,-0.108259,0
2.483025892,-0.214018,-0.214018,0
2.980544587,0.417197,0.417197,1
2.676453975,-0.148315,-0.148315,0
2.382791346,0.002639,0.002639,1
2.500296423,-0.019737,-0.019737,0
2.319936681,0.020134,0.020134,0
2.556702562,0.164474,0.164474,1
3.130790515,0.085876,0.085876,1
3.157003798,0.186264,0.186264,1
2.87602438,-0.305263,-0.305263,0
2.556347601,0.059343,0.059343,1
2.718857095,-0.210965,-0.210965,0
2.853521024,0.160121,0.160121,1
3.029320981,0.153646,0.153646,1
2.746657826,-0.124153,-0.124153,0
2.416067091,-0.162371,-0.162371,0
2.472646631,-0.026154,-0.026154,0
1.975517071,-0.102686,-0.102686,0
2.682382926,0.241197,0.241197,1
2.645489046,-0.008511,-0.008511,0
2.776967097,0.014306,0.014306,1
3.001040619,0.180536,0.180536,1
2.824211078,-0.099164,-0.099164,0
2.777399212,0.041114,0.041114,1
2.84648528,0.019108,0.019108,1
2.259865282,-0.09375,-0.09375,0
2.257824745,-0.066207,-0.066207,0
2.533268083,-0.073855,-0.073855,0
2.662974367,-0.022329,-0.022329,0
2.671379493,0.355628,0.355628,1
2.942261461,0.027677,0.027677,0
2.90241748,-0.029274,-0.029274,0
2.394065178,-0.0193,-0.0193,0
2.705304656,-0.04428,-0.04428,0
2.84969284,0.590734,0.590734,1
3.125253865,0.059871,0.059871,1
3.170750891,0.429771,0.429771,1
2.882400989,0.019221,0.019221,0
2.654830608,0.015715,0.015715,1
2.623316452,-0.252192,-0.252192,0
2.150056111,0.06069,0.06069,1
2.908990755,-0.128088,-0.128088,0
2.739136819,0.004474,0.004474,0
2.59648998,0.23608,0.23608,1
3.029567172,-0.054655,-0.054655,0
2.709222329,0.172173,0.172173,1
2.801242358,-0.136043,-0.136043,0
2.628019525,0.002509,0.002509,0.5
2.421961654,-0.168335,-0.168335,0
2.474076009,0,0,0
2.217934254,0.044394,0.044394,1
2.192844761,-0.048991,-0.048991,0
2.336310205,-0.182576,-0.182576,0
2.397749883,0.170528,0.170528,1
2.713502873,0.103721,0.103721,1
2.500477655,0.055954,0.055954,1
2.121987856,-0.112092,-0.112092,0
2.612504966,0.111706,0.111706,1
2.251150263,-0.0351,-0.0351,0
1.910929298,0.00214,0.00214,1
1.842084947,-0.088256,-0.088256,0
1.800577091,-0.077283,-0.077283,0
2.238636798,-0.106599,-0.106599,0
2.09815509,-0.081439,-0.081439,0
2.54959509,0.120619,0.120619,1
2.25534382,-0.00276,-0.00276,1
2.150615388,-0.058118,-0.058118,0
2.613378613,-0.077388,-0.077375,0
2.068281469,0.013845,0.013845,1
1.982401286,-0.105042,-0.105042,0
1.968570107,-0.133803,-0.133803,0
2.253965811,0.104336,0.104336,1
2.308867181,-0.030675,-0.030675,0
2.195852257,-0.063291,-0.063291,0
2.147947256,-0.027027,-0.027027,0
2.284465366,-0.070833,-0.070833,0
2.172395765,0.104634,0.104634,1
2.822133341,0.161028,0.161028,1
2.763672401,0.132867,0.132867,1
2.805195529,-0.199588,-0.199588,0
2.003828228,0.03239,0.032391,1
2.18159523,-0.145,-0.145,0
1.968511943,-0.111111,-0.111111,0
2.04481222,0.039474,0.039474,1
2.330952489,-0.018987,-0.018987,0
1.92584228,-0.072581,-0.072581,0
2.718393532,0.106087,0.106087,1
2.245153656,-0.117925,-0.117925,0
2.083382429,-0.064171,-0.064171,0
2.015326858,0.121905,0.121905,1
2.207610031,-0.13073,-0.13073,0
2.449271816,0.015625,0.015625,1
2.793426295,-0.015385,-0.015385,0
2.46434292,0.036947,0.037109,1
2.541505745,0.022727,0.022727,1
2.854183984,0.083333,0.083333,1
3.096712359,0.102564,0.102564,1
2.577446,-0.046512,-0.046512,0
2.491197266,-0.001626,-0.001626,0
2.432254906,0.081433,0.081433,1
2.442942356,0.131024,0.131024,1
2.888305105,0.063688,0.063688,1
3.050558336,0.158983,0.158983,1
3.045818659,0.056241,0.056241,1
2.706074123,0.002597,0.002597,1
3.091403119,0.236745,0.236399,0
3.135382354,0.11041,0.11041,1
2.965755094,-0.036932,-0.036932,0
2.787951375,-0.00885,-0.00885,0
2.987590417,0.113095,0.113095,1
3.106774078,-0.033422,-0.033422,0
3.286752887,0.041494,0.041494,1
3.02839413,0.14741,0.14741,1
3.207037955,0.306713,0.306713,1
3.28806772,0.156776,0.156776,1
3.252817078,0.084227,0.084227,1
3.110524835,0.05791,0.05791,1
2.813848759,0.550085,0.5498,1
3.153643658,-0.086601,-0.086601,0
2.831263029,-0.091981,-0.091981,0
2.442258218,0.000519,0.000519,0
2.390670412,-0.257529,-0.257529,0
2.330884982,0.068531,0.068531,1
2.539930088,-0.039267,-0.039267,0
2.273664289,-0.023842,-0.023842,0
2.535700038,0.289602,0.289602,1
2.392999736,-0.183983,-0.183983,0
2.446814358,0.163859,0.163462,0
2.254461107,-0.230308,-0.230308,0
2.30797185,-0.352614,-0.352614,0
2.426730662,-0.274914,-0.274914,0
2.421511582,0.341232,0.341232,1
2.813934978,0.300353,0.300353,1
2.590230297,0.023098,0.023098,1
3.002031008,0.015936,0.015936,0.5
2.810224113,0.487582,0.487582,1
2.827301367,0.172232,0.172232,1
2.710933135,0.098201,0.098201,1
2.682226104,0.010922,0.010922,0
2.90797917,0.183801,0.18366,1
2.59758789,-0.2,-0.2,0
2.373976395,-0.042857,-0.042857,0
2.433912006,0.164179,0.164179,1
2.818288241,0.18141,0.18141,1
2.746118231,-0.15898,-0.15898,0
2.748887721,-0.159355,-0.159355,0
2.375479241,0.029163,0.029163,1
2.667855401,0.029083,0.029083,1
2.877515193,-0.19058,-0.19058,0
2.901379234,-0.053715,-0.053715,0
2.629186808,-0.070009,-0.070009,0
2.830819664,0.366226,0.366226,1
2.93208173,-0.076775,-0.076694,0
2.56877486,-0.12692,-0.12692,0
2.648484558,0.036111,0.036111,1
2.746519391,-0.12958,-0.12958,0
2.61920041,-0.056468,-0.056468,0
2.484062126,-0.01197,-0.01197,0
2.569108185,0.085903,0.085903,1
2.642492667,0.021298,0.021298,1
2.856894088,-0.102284,-0.102284,0
2.413413362,-0.120575,-0.120575,0
2.166684294,0.003774,0.003774,1
2.328195206,-0.034735,-0.034461,0
2.224487145,-0.075619,-0.075619,0
2.130438846,-0.132581,-0.132581,0
1.90013803,0.052033,0.052033,1
2.258360389,-0.078825,-0.078825,0
1.868001424,-0.177852,-0.177852,0
1.807709435,0.012245,0.012245,1
2.611057927,0.243952,0.243952,1
2.442237723,-0.144246,-0.144246,0
3.268465919,0.547348,0.547348,1
3.193683427,-0.095471,-0.095471,0
3.222744924,0.316089,0.315291,1
3.437667264,-0.247423,-0.247423,0
3.268584391,0.128767,0.128767,1
3.095275587,0.010922,0.010922,1
2.868111877,-0.015606,-0.015606,0
2.76852652,-0.207317,-0.207317,0
3.117925497,0.304615,0.304615,1
3.265873452,0.146226,0.146226,1
3.045380204,-0.001029,-0.001029,0.5
3.038870314,-0.085479,-0.085479,0
2.800115654,-0.032658,-0.032658,0
3.102854698,0.165308,0.165308,1
2.774112133,-0.158458,-0.158342,0
2.977349423,0.019048,0.019048,1
2.949355472,0.242991,0.242991,1
3.268485473,0,0,1
2.951214455,-0.006579,-0.006579,0
2.898304409,0.081362,0.081362,1
2.6826696,-0.102362,-0.102362,0
2.441440637,-0.087719,-0.087719,0
2.544643494,0.001068,0.001068,1
2.726474912,0.056563,0.056564,1
2.857192171,0.038384,0.038384,1
2.638812419,-0.110895,-0.110895,0
2.624880323,0.10033,0.100109,1
2.627477924,0.136454,0.136454,1
2.515849678,0.07362,0.07362,1
2.696318863,0.24,0.24,1
2.529494166,0.009217,0.009217,0
2.594128843,0.054795,0.054795,1
2.897752423,-0.146568,-0.146568,0
2.519385836,0.043478,0.043478,1
2.133264984,-0.029167,-0.029167,0
2.804605729,0.469957,0.469957,1
2.853521093,0.056448,0.056448,1
2.750576619,0.044219,0.044219,1
3.069282381,0.057976,0.058183,1
3.21171043,-0.257822,-0.257822,0
3.344215633,0.096121,0.096121,1
3.05327454,-0.174359,-0.174359,0
3.089102457,0.399379,0.399379,1
3.093742071,-0.013759,-0.013759,1
2.970942959,0.026553,0.026553,1
2.748536559,-0.246383,-0.246383,0
2.801749596,-0.069808,-0.069808,0
2.821221245,0.130081,0.130081,1
2.912616747,0.120089,0.120089,1
2.737487701,-0.088933,-0.088933,0
2.6698142,0.006513,0.006345,0
2.692674522,0.022678,0.022678,1
2.837269875,0.092397,0.092397,1
2.600277568,0.036249,0.036249,1
2.632600252,0.041978,0.041978,0
2.666835104,-0.017457,-0.017457,0
2.509921184,-0.052847,-0.052847,0
2.525166871,-0.147186,-0.147186,0
2.354569606,0.055838,0.055838,1
2.505378714,-0.030449,-0.030449,0
2.825963533,-0.055647,-0.055647,0
2.418054055,-0.010502,-0.010502,1
2.673132349,-0.00626,-0.006191,1
2.323131516,-0.003563,-0.003563,0
2.270908566,0.010131,0.010131,1
2.487198757,-0.011799,-0.011799,0
1.957293405,-0.017313,-0.017313,0
2.454693799,-0.234508,-0.234508,0
2.459007131,-0.144444,-0.144444,0
3.131096127,0.127087,0.127087,1
2.466631264,-0.126749,-0.126749,0
2.830340923,0.159284,0.159284,1
2.839787551,-0.153659,-0.153659,0
3.569016993,0.270893,0.270893,1
3.317879235,0.159492,0.159486,1
3.150027745,-0.145466,-0.145466,0
3.016028569,-0.20687,-0.20687,0
2.820684247,0.020212,0.020212,1
2.731532287,-0.15,-0.15,0
2.91799484,0.016648,0.016648,1
2.99198803,0.014192,0.014192,0
2.799542158,0.003229,0.003229,1
2.989753368,0.199571,0.199571,1
3.098629098,0.102862,0.102862,1
2.982381776,-0.14923,-0.14923,0
2.762170892,-0.074357,-0.074357,0
2.335310128,-0.001378,-0.001442,0
2.546687597,-0.030114,-0.030114,0
2.926156815,0.040685,0.040685,1
2.904529489,-0.032922,-0.032922,0
2.308123063,-0.053192,-0.053191,0
2.142282917,-0.017978,-0.017978,0
2.314400772,0.065217,0.065217,1
2.29027502,-0.020408,-0.020408,0
2.378481805,-0.105263,-0.105263,0
2.482431217,-0.041667,-0.041667,0
2.477080793,0.060102,0.060102,1
2.395896577,0.044632,0.044632,1
2.78871579,0.250915,0.250693,1
3.131648086,0.238447,0.238447,1
2.955716742,-0.173134,-0.173134,0
2.672245917,-0.053249,-0.053249,0
2.632411427,-0.116301,-0.116301,0
2.39059526,0,0,1
2.326644138,-0.106796,-0.106796,0
2.58524749,-0.09058,-0.09058,0
2.320030546,0.062417,0.062417,1
2.444879123,0.00875,0.00875,1
2.458228492,-0.052045,-0.052045,0
2.113800088,0.043137,0.043137,1
2.14975047,-0.027837,-0.02782,0
2.231913383,-0.130323,-0.130323,0
2.158404377,0.048961,0.048961,1
2.384436014,0.01273,0.01273,1
1.994625623,-0.02095,-0.02095,0
2.13578452,0.024251,0.024251,1
2.703999459,0.103064,0.103064,1
2.799220307,0.026515,0.026515,1
2.826064388,0.065191,0.065191,1
2.908882293,0.411085,0.411085,1
3.393759541,-0.036007,-0.036007,0
3.379303059,-0.00736,-0.00764,0
3.167445472,-0.060825,-0.060825,0
2.824972577,-0.064764,-0.064764,0
2.73767348,-0.035211,-0.035211,0
3.505362075,0.004866,0.004866,1
2.926675608,-0.056901,-0.056901,0
3.265142795,0.424904,0.424904,1
3.396467172,-0.081982,-0.081982,0
2.897934686,0.059863,0.059863,1
2.869768,-0.058333,-0.058333,0
2.609687166,-0.073746,-0.073746,0
2.533303758,0.030786,0.030786,1
2.941361527,0.031926,0.031926,1
3.337538688,0.154992,0.153693,1
3.352247343,0.282343,0.282343,1
3.364151132,-0.037491,-0.037491,0
2.929562973,-0.142351,-0.142351,0
2.154424481,,,1
2.817428832,-0.077951,-0.077951,0
2.373558242,-0.115942,-0.115942,0
2.307445956,-0.027322,-0.027322,0
2.198745206,-0.134831,-0.134831,0
2.539458119,-0.113636,-0.113636,0
2.62292235,0.157509,0.157509,1
2.515941614,0.177215,0.177215,1
3.221645466,0.290323,0.290323,1
3.1055599,0.01875,0.01875,1
2.997019911,0.038855,0.038855,1
3.008597657,-0.188976,-0.188976,0
2.837173985,-0.046117,-0.046117,0
2.768282554,-0.074518,-0.071395,0
3.083693327,0.060714,0.060714,1
2.419546846,-0.063973,-0.063973,0
2.166891759,-0.07554,-0.07554,0
2.864558957,0.178988,0.178988,1
2.528048873,0,0,0.5
2.206291014,-0.221122,-0.221122,0
2.385215691,0.072034,0.072034,1
2.348675993,-0.197628,-0.197628,0
2.558744078,-0.152709,-0.152709,0
2.753634711,-0.244186,-0.244186,0
2.304867128,-0.249693,-0.249692,0
2.079109955,-0.219512,-0.219512,0
3.049515254,0.614583,0.614583,1
3.195880069,0.288172,0.288172,1
2.91487364,-0.222037,-0.222037,0
2.164365895,-0.023605,-0.023605,0
2.162595245,-0.059341,-0.059341,0
1.862706885,-0.093458,-0.093458,0
1.719437597,-0.015464,-0.015464,1
2.263548753,0.073298,0.073298,1
2.199564137,-0.078049,-0.078049,0
2.432675368,0.021164,0.021164,1
1.875050239,-0.101036,-0.101036,0
2.063931562,0.014409,0.014409,1
2.635632499,-0.017045,-0.017045,0
2.018851242,-0.008671,-0.008671,1
2.149043996,-0.020408,-0.020408,1
2.838664175,-0.014881,-0.014881,0
1.844910073,-0.084592,-0.084592,0
1.859572009,-0.013201,-0.013201,0
1.581281437,0.016722,0.016722,1
1.854169461,-0.039474,-0.039474,0
2.815831672,0.335616,0.335616,1
2.865776832,-0.153846,-0.153846,0
3.347488783,0.333333,0.333333,1
3.326542961,0.265909,0.265909,1
3.027204233,-0.066427,-0.066427,0
2.864812133,-0.071154,-0.071154,0
3.316412893,1.347826,1.347826,1
3.08662254,0.379189,0.379189,1
3.178609428,-0.299233,-0.299233,0
3.148044018,-0.017336,-0.017336,0
2.785139081,0.044568,0.044568,1
3.238719336,0.192,0.192,1
3.018387534,-0.134974,-0.134974,0
3.210366932,-0.09569,-0.09569,0
2.906405191,0.070543,0.070543,1
2.646604586,-0.256456,-0.256456,0
2.418024446,-0.152096,-0.152096,0
2.700144438,0.055085,0.055085,1
3.098675605,0.093708,0.093708,1
2.432852492,-0.160343,-0.160343,0
2.381866235,-0.078717,-0.078717,0
2.541606722,0.047468,0.047468,1
2.395554172,0.021148,0.021148,1
2.258845192,0.007396,0.007396,1
2.792345969,-0.014684,-0.014684,0
2.68275181,-0.022355,-0.022355,1
2.491025198,-0.146341,-0.146341,0
2.475347196,0.133929,0.133929,1
2.515892194,-0.148031,-0.148031,0
2.627701526,0.075786,0.075786,1
2.874095129,0.142612,0.142612,1
2.672606229,-0.112782,-0.112782,0
2.676356061,-0.283051,-0.283051,0
2.560198892,0.002364,0.002364,1
2.395485864,-0.162736,-0.162736,0
3.04248853,0.414085,0.414085,1
2.866095738,-0.153386,-0.153386,0
2.65567688,-0.018824,-0.018824,0
3.063229087,0.1247,0.1247,1
3.043658927,-0.017058,-0.017058,1
3.023024397,0.186551,0.186551,1
3.11320509,0.314442,0.314442,1
2.962657448,-0.143255,-0.143255,0
2.689521119,-0.100649,-0.100649,0
3.055606759,-0.025271,-0.025271,0
2.959806,-0.162963,-0.162963,0
2.714282339,0.168142,0.168142,1
3.065697805,0.318182,0.318182,1
2.99243464,-0.127874,-0.127874,0
0.77904651,-0.14168,-0.14168,0
2.024336416,-0.272553,-0.272553,0
1.745416513,0.158311,0.158311,1
1.641993715,0.214123,0.214123,1
1.948969867,-0.005629,-0.005629,0
1.65884828,0.158491,0.158491,1
2.058407761,0.216612,0.216612,1
1.990967645,0.136546,0.136546,1
1.772503151,-0.157833,-0.157833,0
1.656939508,-0.370629,-0.370629,0
2.115072304,0.08,0.08,1
2.296048061,0.158436,0.158436,1
2.102422601,0.154529,0.154529,1
1.983812287,0.053846,0.053846,1
1.780650486,,,1
2.527074512,0.341085,0.341085,1
2.605751917,0.549133,0.549133,1
2.596845245,-0.083955,-0.083955,0
2.647290327,0.05499,0.05499,1
2.483709399,-0.084942,-0.084942,0
2.398126125,-0.012658,-0.012658,0
2.288069522,-0.175214,-0.175214,0
2.488518864,-0.067358,-0.067358,0
2.69171163,0.216667,0.216667,1
2.372621021,0.063927,0.063927,1
2.946289276,0.098712,0.098712,1
2.682547936,-0.095703,-0.095703,0
2.712306391,0.069114,0.069114,1
2.601993977,-0.167778,-0.167273,0
2.18446056,-0.105263,-0.105263,0
2.418718505,0.014706,0.014706,1
2.902069247,0.123188,0.123188,1
2.261398443,-0.070968,-0.070968,0
2.019267658,-0.041667,-0.041667,0
2.89206642,0.181159,0.181159,1
2.559847312,0,0,0.5
2.198824144,-0.205521,-0.205521,0
2.428357337,0.057915,0.057915,1
2.337544894,-0.178832,-0.178832,0
2.480779789,-0.084444,-0.084444,0
2.70665142,-0.067961,-0.067961,0
2.131964568,-0.074538,-0.074479,0
2.033983224,-0.087179,-0.087179,0
2.995602302,0.485019,0.485019,1
3.037763923,0.021438,0.021438,0.5
2.471140977,-0.207407,-0.207407,0
1.855309634,-0.014019,-0.014019,0
1.74174692,-0.023697,-0.023697,0
1.716327743,-0.07767,-0.07767,0
1.510147002,-0.005263,-0.005263,1
1.848264794,0.061728,0.061728,1
2.129489288,-0.068106,-0.068106,0
2.449100434,-0.001783,-0.001783,0
1.725614667,-0.096429,-0.096429,0
1.869914182,0.019763,0.019763,1
2.516999224,0.182171,0.182171,1
2.067143683,-0.013115,-0.013115,0
2.12196768,0.009501,0.009967,0
1.720372024,-0.096831,-0.096831,0
1.463589434,-0.066277,-0.066277,0
1.395697285,-0.066806,-0.066806,0
1.313269897,0.091723,0.091723,1
1.887517251,0.028689,0.028689,0
2.681640108,0.298805,0.298805,1
3.064159473,0.216258,0.216258,1
3.134859469,0.419924,0.419924,1
3.03153363,0.322999,0.273509,1
2.927814545,0.225962,0.225962,1
2.97809417,-0.000654,-0.000654,0
3.104642126,0.033355,0.033355,1
2.949529952,0.012658,0.012658,1
3.124805315,-0.040625,-0.040625,0
2.650779873,0.099023,0.099023,1
2.426073728,-0.026675,-0.026675,0
2.970789173,0.19123,0.19123,1
3.0256568,0.367076,0.367076,1
3.200132596,0.159312,0.159312,1
2.933720728,0.000645,0.000645,0
2.720031208,-0.051724,-0.05158,0
2.288126812,-0.151903,-0.151903,0
2.18383188,-0.162383,-0.162383,0
2.363002535,0.170969,0.170969,1
2.139531474,-0.085275,-0.085275,0
2.089614741,0.09095,0.09095,1
2.406534386,0.06336,0.06336,1
1.725995782,-0.070953,-0.070953,0
2.017651665,-0.047257,-0.047257,0
2.198364536,0.025686,0.025686,1
2.175698917,-0.015544,-0.015544,0
2.014555375,-0.150662,-0.148684,0
1.901337859,0.008748,0.003364,0
1.93901588,-0.029446,-0.029446,0
1.87214897,-0.036408,-0.036408,0
1.750127906,-0.048489,-0.048489,0
2.128124989,0.044341,0.044341,1
1.640369164,-0.043093,-0.043093,0
2.378723028,0.123179,0.123179,1
1.760296714,0.032429,0.032429,1
2.486996233,0.103941,0.103941,1
2.444844426,-0.155717,-0.155717,0
2.458466323,0.145833,0.145833,1
2.804334016,0.540107,0.540107,1
2.628660151,-0.229167,-0.229167,0
2.315912522,0.062195,0.061622,0
2.054647001,-0.056215,-0.056215,0
2.040517281,-0.09266,-0.091803,0
2.393813434,0.006495,-0.002416,0
2.068794003,-0.015576,-0.015576,0
2.619281365,0.123418,0.123418,1
2.593378331,-0.003944,-0.003944,0
2.788104576,-0.003959,-0.003959,0
2.733434071,0.173197,0.173197,1
2.574719483,-0.000968,-0.000968,0
2.722356006,0.147287,0.147287,1
2.631463021,-0.170407,-0.169721,0
2.45694708,-0.10337,-0.10337,0
2.15275546,-0.051592,-0.051592,0
2.302327427,0.087307,0.087307,1
2.227089468,-0.043854,-0.043854,0
1.908404645,-0.032946,-0.032946,0
2.081420187,-0.09352,-0.09352,0
1.780475951,-0.077377,-0.077377,0
2.111433033,0.079073,0.079073,1
1.920951816,-0.060696,-0.060696,0
1.728112675,-0.016548,-0.016548,0
1.807278574,-0.01202,-0.012019,0
1.909101026,-0.2578,-0.2578,0
1.812869875,-0.058628,-0.058628,0
1.677648013,-0.051704,-0.051704,0
2.066298943,0.092937,0.092937,1
1.76275419,0.004535,0.004535,0
1.661041423,-0.085779,-0.085779,0
1.847429289,-0.181481,-0.181481,0
1.801405137,0.049774,0.049774,1
2.216885413,0.048851,0.048851,1
2.694696219,0.324658,0.324658,1
2.431489951,-0.079628,-0.079628,0
2.511945992,0.146067,0.146067,1
2.120532572,-0.073529,-0.073529,0
1.926480188,0.025397,0.025397,1
1.718701679,-0.092879,-0.092879,0
1.56176711,-0.069397,-0.069397,0
1.766021317,-0.111247,-0.111247,0
1.745097584,-0.063274,-0.063274,0
2.057569079,0.142438,0.142438,1
1.824132248,0.020566,0.020566,1
1.914994233,-0.032746,-0.032746,0
2.451353698,0.063802,0.063802,1
2.304150566,0.116279,0.116279,1
2.001204332,-0.097588,-0.097588,0
2.141905232,0.069259,0.069259,1
2.209322845,-0.053409,-0.053409,0
2.02550723,-0.17527,-0.17527,0
1.83368658,-0.020378,-0.020378,0
2.278196315,0.010401,0.010401,1
2.195017746,-0.014706,-0.014706,0
2.208526765,0.167164,0.167164,1
2.603716657,0.003836,0.003836,0
2.461026172,0.057325,0.057325,1
2.385614582,-0.072289,-0.072289,0
1.823478353,-0.032468,-0.032468,0
1.980074447,-0.104698,-0.104698,0
1.825962881,-0.058471,-0.058471,0
1.815969751,-0.071656,-0.071656,0
2.152885339,0.027444,0.027444,1
1.928487768,-0.018364,-0.018364,0
2.179733735,0,0,0
1.787320662,-0.081633,-0.081633,0
1.661503889,-0.083333,-0.083333,0
1.72991368,0.084848,0.084848,1
2.172910035,-0.191806,-0.191806,0
2.044667375,-0.052995,-0.052995,0
1.868279248,0.009732,0.009732,0
2.100697789,-0.019277,-0.019277,0
2.034555019,-0.14742,-0.14742,0
2.417243506,0.074928,0.074928,1
2.444241704,0.010724,0.010724,1
2.070651847,-0.055703,-0.055703,0
2.088118303,0.005618,0.005618,1
1.930045916,-0.01676,-0.01676,0
2.190677056,0.096591,0.096591,1
2.142028161,0.137306,0.137306,1
1.734250557,-0.074602,-0.074601,0
2.425146613,0.006154,0.006154,1
2.750811602,0.220183,0.220183,1
2.538382407,0.010025,0.010025,1
2.578642757,0.019851,0.019851,1
2.780471139,0.053528,0.053528,1
2.249815424,-0.04388,-0.04388,0
2.344627889,0.043478,0.043478,1
2.491289225,-0.018519,-0.018519,0
2.680424337,-0.018868,-0.018868,0
2.873140711,0.163462,0.163462,1
2.63402919,0.157025,0.157025,1
2.964255444,0.239286,0.239286,1
2.990716777,0.295389,0.295389,1
3.16827898,0.051168,0.051168,1
3.025159677,-0.164021,-0.164021,0
2.570382296,0.163291,0.163291,1
3.007504129,0.080399,0.079434,1
2.894644018,-0.052953,-0.052953,0
2.680730748,-0.174194,-0.174194,0
2.566963441,0.001302,0.001302,0
2.585538662,0.154746,0.154746,1
2.837140995,-0.030405,-0.030405,0
2.503508287,0.056911,0.056911,1
2.803580615,-0.120879,-0.120879,0
3.175780689,0.39125,0.39125,1
2.942303827,-0.035939,-0.035939,0
2.655011269,-0.301026,-0.301025,0
2.682302626,0.077333,0.077333,1
2.294251012,-0.185644,-0.185644,0
2.255047613,-0.024316,-0.024316,0
2.212551161,-0.115265,-0.115265,0
2.7514386,0.151408,0.151408,1
2.846899669,-0.036697,-0.036697,0
2.405097169,0.085714,0.085714,1
3.052670564,0.266082,0.266082,1
2.687994203,0.115473,0.115473,1
2.992174619,0.064182,0.064182,1
2.882108382,0.021401,0.021401,1
2.886284653,-0.062857,-0.062857,0
3.067625117,0.099967,0.099593,1
2.876131852,-0.201493,-0.201493,0
2.701437011,-0.002336,-0.002336,1
2.859972515,0.330211,0.330211,1
3.071987133,0.283451,0.283451,1
2.866462353,0.05487,0.05487,1
2.83133684,-0.054616,-0.054616,0
2.405823027,0.070151,0.070151,1
2.933625684,0.017995,0.017995,1
2.892622588,-0.271465,-0.271465,0
