name,ttm,09/30/2023,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
	NonInterestIncome,"43,488,000,000","10,788,000,000","11,039,000,000","11,810,000,000","9,851,000,000","10,737,000,000","10,244,000,000","11,656,000,000","10,650,000,000","11,672,000,000","11,233,000,000","12,625,000,000","9,846,000,000","10,207,000,000","11,478,000,000","10,637,000,000","10,209,000,000","10,620,000,000","10,895,000,000","10,629,000,000","10,173,000,000","10,907,000,000","10,959,000,000","11,517,000,000","8,974,000,000","10,678,000,000","11,843,000,000","11,190,000,000","9,698,000,000","11,434,000,000","11,185,000,000","10,341,000,000","9,550,000,000","11,202,000,000","11,541,000,000","11,724,000,000","9,110,000,000","10,981,000,000","11,377,000,000","11,697,000,000","10,228,000,000","10,080,000,000","11,498,000,000","12,270,000,000","7,637,000,000","10,258,000,000","12,058,000,000","10,707,000,000","10,960,000,000","16,602,000,000","823,000,000","13,311,000,000","8,447,000,000","14,031,000,000","16,253,000,000","18,220,000,000","11,491,000,000","14,566,000,000","15,201,000,000","23,261,000,000","3,365,000,000","7,979,000,000","9,694,000,000","7,012,000,000","-556,000,000","7,314,000,000","11,177,000,000","9,887,000,000","6,698,000,000","9,598,000,000","9,591,000,000","8,915,000,000","6,077,000,000","6,863,000,000","6,690,000,000","6,808,000,000","6,146,000,000","5,627,000,000","6,235,000,000","4,212,000,000","4,182,000,000","4,672,000,000","4,551,000,000","3,958,000,000","3,734,000,000","3,409,000,000","3,574,000,000","3,484,000,000","3,791,000,000","3,526,000,000","3,734,000,000","3,772,000,000","3,300,000,000","3,656,000,000","3,506,000,000","4,052,000,000","3,610,000,000","3,772,000,000","3,574,000,000","3,353,000,000","3,059,000,000","2,685,000,000","2,381,000,000","1,023,000,000","1,562,000,000","1,243,000,000","1,194,000,000","1,158,000,000","991,000,000","912,000,000","911,000,000","899,000,000","849,000,000","779,000,000","734,000,000","727,000,000","619,000,000","651,000,000","637,000,000","694,000,000","615,000,000","574,000,000","503,000,000","517,000,000","453,000,000","555,000,000","479,000,000","675,000,000"
		TotalPremiumsEarned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-124,000,000","-138,000,000","127,000,000","-60,000,000","143,000,000","190,000,000","400,000,000","613,000,000","598,000,000","75,000,000","678,000,000","715,000,000","703,000,000","707,000,000","662,000,000","688,000,000","741,000,000","678,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FeesAndCommissions,"27,091,000,000","6,947,000,000","6,749,000,000","6,731,000,000","6,664,000,000","6,834,000,000","7,363,000,000","7,528,000,000","7,792,000,000","7,747,000,000","7,583,000,000","7,291,000,000","7,197,000,000","7,008,000,000","6,233,000,000","6,933,000,000","7,046,000,000","6,934,000,000","6,819,000,000","6,574,000,000","6,997,000,000","6,925,000,000","6,954,000,000","7,042,000,000","6,909,000,000","6,700,000,000","6,763,000,000","6,629,000,000","6,682,000,000","6,567,000,000","6,536,000,000","6,449,000,000","6,676,000,000","6,744,000,000","6,721,000,000","6,536,000,000","6,851,000,000","6,734,000,000","6,598,000,000","6,488,000,000","6,490,000,000","6,323,000,000","6,449,000,000","6,236,000,000","6,257,000,000","5,463,000,000","6,359,000,000","5,111,000,000","6,154,000,000","11,512,000,000","8,945,000,000","4,121,000,000","7,042,000,000","4,627,000,000","4,599,000,000","4,542,000,000","7,552,000,000","3,410,000,000","4,878,000,000","5,398,000,000","6,733,000,000","7,082,000,000","7,411,000,000","7,376,000,000","7,433,000,000","7,194,000,000","6,951,000,000","3,221,000,000","17,099,000,000","3,421,000,000","3,223,000,000","3,004,000,000","312,000,000","4,660,000,000","4,898,000,000","4,079,000,000","10,106,000,000","1,899,000,000","3,911,000,000","2,833,000,000","2,865,000,000","2,841,000,000","2,737,000,000","2,578,000,000","2,650,000,000","2,580,000,000","2,517,000,000","2,386,000,000","2,448,000,000","2,386,000,000","2,362,000,000","2,281,000,000","2,271,000,000","2,238,000,000","2,173,000,000","2,076,000,000","2,317,000,000","2,305,000,000","2,332,000,000","2,278,000,000","2,131,000,000","1,033,000,000","906,000,000","904,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			FeesandCommissionIncome,"27,091,000,000","6,947,000,000","6,749,000,000","6,731,000,000","6,664,000,000","6,834,000,000","7,363,000,000","7,528,000,000","7,792,000,000","7,747,000,000","7,583,000,000","7,291,000,000","7,197,000,000","7,008,000,000","6,233,000,000","6,933,000,000","7,046,000,000","6,934,000,000","6,819,000,000","6,574,000,000","6,997,000,000","6,925,000,000","6,954,000,000","7,042,000,000","6,909,000,000","6,700,000,000","6,763,000,000","6,629,000,000","6,682,000,000","6,567,000,000","6,536,000,000","6,449,000,000","6,676,000,000","6,744,000,000","6,721,000,000","6,536,000,000","6,851,000,000","6,734,000,000","6,598,000,000","6,488,000,000","6,490,000,000","6,323,000,000","6,449,000,000","6,236,000,000","6,257,000,000","5,463,000,000","6,359,000,000","5,111,000,000","6,154,000,000","11,512,000,000","8,945,000,000","4,121,000,000","7,042,000,000","4,627,000,000","4,599,000,000","4,542,000,000","7,552,000,000","3,410,000,000","4,878,000,000","5,398,000,000","6,733,000,000","7,082,000,000","7,411,000,000","7,376,000,000","7,433,000,000","7,194,000,000","6,951,000,000","3,221,000,000","17,099,000,000","3,421,000,000","3,223,000,000","3,004,000,000","312,000,000","4,660,000,000","4,898,000,000","4,079,000,000","10,106,000,000","1,899,000,000","3,911,000,000","2,833,000,000","2,865,000,000","2,841,000,000","2,737,000,000","2,578,000,000","2,650,000,000","2,580,000,000","2,517,000,000","2,386,000,000","2,448,000,000","2,386,000,000","2,362,000,000","2,281,000,000","2,271,000,000","2,238,000,000","2,173,000,000","2,076,000,000","2,317,000,000","2,305,000,000","2,332,000,000","2,278,000,000","2,131,000,000","1,033,000,000","906,000,000","904,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				ServiceChargeOnDepositorAccounts,"5,627,000,000","1,464,000,000","1,364,000,000","1,410,000,000","1,389,000,000","1,466,000,000","1,717,000,000","1,833,000,000","1,910,000,000","1,928,000,000","1,874,000,000","1,793,000,000","1,859,000,000","1,817,000,000","1,562,000,000","1,903,000,000","1,957,000,000","1,975,000,000","1,903,000,000","1,839,000,000","1,931,000,000","1,961,000,000","1,954,000,000","1,921,000,000","1,955,000,000","1,968,000,000","1,977,000,000","1,918,000,000","1,978,000,000","1,952,000,000","1,871,000,000","1,837,000,000","1,862,000,000","1,898,000,000","1,857,000,000","1,764,000,000","1,844,000,000","1,907,000,000","1,866,000,000","1,826,000,000","1,870,000,000","1,884,000,000","1,837,000,000","1,799,000,000","1,820,000,000","1,934,000,000","1,934,000,000","1,912,000,000","1,982,000,000","2,068,000,000","2,012,000,000","2,032,000,000","2,036,000,000","2,212,000,000","2,576,000,000","2,566,000,000","2,756,000,000","3,020,000,000","2,729,000,000","2,533,000,000","2,559,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"948,000,000","942,000,000","900,000,000","855,000,000","881,000,000","855,000,000","461,000,000","454,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				TrustFeesbyCommissions,"11,834,000,000","3,103,000,000","2,969,000,000","2,918,000,000","2,844,000,000","2,920,000,000","3,102,000,000","3,286,000,000","3,295,000,000","3,276,000,000","3,156,000,000","3,002,000,000","2,803,000,000","2,740,000,000","2,483,000,000","2,682,000,000","2,650,000,000","2,597,000,000","2,554,000,000","2,440,000,000","2,536,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,022,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				SecuritiesActivities,"3,543,000,000","860,000,000","870,000,000","934,000,000","879,000,000","875,000,000","989,000,000","1,006,000,000","973,000,000","960,000,000","967,000,000","1,061,000,000","968,000,000","883,000,000","939,000,000","1,076,000,000","928,000,000","897,000,000","916,000,000","920,000,000","1,008,000,000","3,494,000,000","3,458,000,000","3,664,000,000","3,399,000,000","3,303,000,000","3,317,000,000","3,262,000,000","3,202,000,000","3,160,000,000","3,201,000,000","3,182,000,000","3,236,000,000","3,336,000,000","3,387,000,000","3,378,000,000","3,397,000,000","3,327,000,000","3,291,000,000","3,269,000,000","3,117,000,000","2,995,000,000","3,143,000,000","3,027,000,000","2,889,000,000","2,781,000,000","2,847,000,000","2,876,000,000","2,694,000,000","3,022,000,000","3,009,000,000","3,101,000,000","2,879,000,000",,,,"3,014,000,000",,,,"1,072,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CreditCard,"6,087,000,000","1,520,000,000","1,546,000,000","1,469,000,000","1,552,000,000","1,573,000,000","1,555,000,000","1,403,000,000","1,614,000,000","1,583,000,000","1,586,000,000","1,435,000,000","1,567,000,000","1,568,000,000","1,249,000,000","1,272,000,000","1,511,000,000","1,465,000,000","1,446,000,000","1,375,000,000","1,522,000,000","1,470,000,000","1,542,000,000","1,457,000,000","1,555,000,000","1,429,000,000","1,469,000,000","1,449,000,000","1,502,000,000","1,455,000,000","1,464,000,000","1,430,000,000","1,578,000,000","1,510,000,000","1,477,000,000","1,394,000,000","1,610,000,000","1,500,000,000","1,441,000,000","1,393,000,000","1,503,000,000","1,444,000,000","1,469,000,000","1,410,000,000","1,548,000,000","1,538,000,000","1,578,000,000","1,457,000,000","1,478,000,000","1,911,000,000","1,967,000,000","1,828,000,000","2,127,000,000","1,982,000,000","2,023,000,000","1,976,000,000","1,782,000,000","1,557,000,000","2,149,000,000","2,865,000,000","3,102,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCustomerServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-790,000,000","603,000,000","-1,134,000,000","13,191,000,000","4,511,000,000","1,957,000,000","261,000,000","5,892,000,000","433,000,000",,,"9,168,000,000","-1,167,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,369,000,000","1,363,000,000","1,432,000,000","1,423,000,000","1,250,000,000","178,000,000","445,000,000","450,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentBankingProfit,"4,634,000,000","1,188,000,000","1,212,000,000","1,163,000,000","1,071,000,000","1,167,000,000","1,128,000,000","1,457,000,000","2,351,000,000","2,168,000,000","2,122,000,000","2,246,000,000","1,864,000,000","1,769,000,000","2,159,000,000","1,388,000,000","1,474,000,000","1,533,000,000","1,371,000,000","1,264,000,000","1,348,000,000","1,204,000,000","1,422,000,000","1,353,000,000","1,418,000,000","1,477,000,000","1,532,000,000","1,584,000,000","1,222,000,000","1,458,000,000","1,408,000,000","1,153,000,000","1,272,000,000","1,287,000,000","1,526,000,000","1,487,000,000","1,541,000,000","1,351,000,000","1,631,000,000","1,542,000,000","1,738,000,000","1,297,000,000","1,556,000,000","1,535,000,000","1,600,000,000","3,355,000,000","2,805,000,000","2,829,000,000","1,013,000,000","2,559,000,000","-11,512,000,000","5,309,000,000","1,590,000,000","5,850,000,000","5,211,000,000","5,765,000,000","1,596,000,000","5,500,000,000","7,167,000,000","7,332,000,000","618,000,000","474,000,000","695,000,000","476,000,000","544,000,000","389,000,000","774,000,000","638,000,000","694,000,000","510,000,000","612,000,000","501,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"356,000,000","376,000,000","377,000,000","310,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		TradingGainLoss,"14,786,000,000","3,325,000,000","3,697,000,000","4,712,000,000","3,052,000,000","3,068,000,000","2,717,000,000","3,238,000,000","1,331,000,000","2,005,000,000","1,826,000,000","3,529,000,000","1,372,000,000","1,689,000,000","2,487,000,000","2,807,000,000","1,767,000,000","1,707,000,000","2,345,000,000","2,338,000,000","1,448,000,000","1,893,000,000","2,315,000,000","2,699,000,000","1,153,000,000","1,837,000,000","1,956,000,000","2,331,000,000","1,081,000,000","2,141,000,000","2,018,000,000","1,662,000,000","963,000,000","1,616,000,000","1,647,000,000","2,247,000,000","111,000,000","1,899,000,000","1,832,000,000","2,467,000,000","863,000,000","1,266,000,000","1,938,000,000","2,989,000,000","792,000,000","1,239,000,000","1,764,000,000","2,075,000,000","280,000,000","1,604,000,000","2,091,000,000","2,722,000,000","995,000,000","2,596,000,000",,,"1,475,000,000","4,949,000,000","2,164,000,000","5,201,000,000","-4,101,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainLossonSaleofAssets,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-131,000,000","105,000,000","331,000,000","174,000,000","519,000,000","640,000,000","579,000,000","659,000,000","532,000,000","792,000,000","1,169,000,000","962,000,000","515,000,000","704,000,000","909,000,000","788,000,000","1,238,000,000","934,000,000","1,631,000,000","1,322,000,000","-370,000,000","339,000,000","400,000,000","752,000,000","3,230,000,000","737,000,000","899,000,000","546,000,000","-664,000,000","3,479,000,000","1,264,000,000","5,970,000,000","2,049,000,000","0","632,000,000","1,498,000,000","2,285,000,000","10,000,000","127,000,000","-504,000,000","1,011,000,000","7,000,000","2,000,000","1,076,000,000","-1,560,000,000","236,000,000","637,000,000","674,000,000","71,000,000","29,000,000","325,000,000","1,058,000,000","962,000,000","732,000,000","879,000,000","628,000,000","354,000,000","258,000,000","339,000,000","205,000,000","250,000,000","-27,000,000","57,000,000","70,000,000","344,000,000","119,000,000","164,000,000","139,000,000","-63,000,000","433,000,000","140,000,000","569,000,000","14,000,000","44,000,000","52,000,000","130,000,000","-162,000,000","478,000,000","205,000,000","264,000,000","62,000,000","19,000,000","29,000,000","43,000,000","33,000,000","26,000,000","-6,000,000","14,000,000","21,000,000","3,000,000","4,000,000","1,000,000","-28,000,000","-4,000,000","5,000,000","14,000,000","0","50,000,000","22,000,000","12,000,000","-8,000,000","41,000,000","12,000,000","204,000,000"
			GainOnSaleOfSecurity,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-23,000,000","125,000,000","101,000,000","52,000,000","0","51,000,000","267,000,000","226,000,000","270,000,000","385,000,000","168,000,000","268,000,000","163,000,000","432,000,000","382,000,000","376,000,000","390,000,000","349,000,000","453,000,000","59,000,000","170,000,000","339,000,000","400,000,000","752,000,000","1,111,000,000","737,000,000","899,000,000","546,000,000","755,000,000","3,479,000,000","1,264,000,000","5,970,000,000","397,000,000","0","632,000,000","1,498,000,000","762,000,000","10,000,000","127,000,000","-504,000,000","109,000,000","7,000,000","2,000,000","1,076,000,000","-2,101,000,000","236,000,000","637,000,000","14,000,000","71,000,000","29,000,000","325,000,000","1,058,000,000","962,000,000","732,000,000","879,000,000","628,000,000","354,000,000","258,000,000","339,000,000","205,000,000","250,000,000","-27,000,000","57,000,000","70,000,000","344,000,000","119,000,000","164,000,000","139,000,000","-63,000,000","433,000,000","140,000,000","569,000,000","14,000,000","44,000,000","52,000,000","130,000,000","451,000,000","198,000,000","97,000,000","112,000,000","62,000,000","19,000,000","29,000,000","43,000,000","33,000,000","26,000,000","-6,000,000","14,000,000","21,000,000","3,000,000","4,000,000","1,000,000","-28,000,000","-4,000,000","5,000,000","14,000,000","0","50,000,000","22,000,000","12,000,000","-8,000,000","41,000,000","12,000,000","204,000,000"
			GainonSaleofLoans,,,,,,,,,,,,,,,,,,,,,,,,,"-108,000,000","-20,000,000","230,000,000","122,000,000","519,000,000","589,000,000","312,000,000","433,000,000","262,000,000","407,000,000","1,001,000,000","694,000,000","352,000,000","272,000,000","527,000,000","412,000,000","848,000,000","585,000,000","1,178,000,000","1,263,000,000","-540,000,000",,,,"2,119,000,000",,,,"-1,419,000,000",,,,"1,652,000,000",,,,"1,523,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainonSaleofInvestmentProperty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"660,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"280,000,000","108,000,000","152,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonInterestIncome,"-3,023,000,000","-672,000,000","-619,000,000","-796,000,000","-936,000,000","-332,000,000","-964,000,000","-567,000,000","-824,000,000","-248,000,000","-298,000,000","-441,000,000","-587,000,000","-259,000,000","599,000,000","-491,000,000","-78,000,000","446,000,000","360,000,000","453,000,000","380,000,000","885,000,000","268,000,000","423,000,000","-375,000,000","559,000,000","1,261,000,000","472,000,000","194,000,000","628,000,000","644,000,000","418,000,000","107,000,000","763,000,000","478,000,000","492,000,000","92,000,000","293,000,000","407,000,000","412,000,000","-101,000,000","260,000,000","-76,000,000","188,000,000","-518,000,000","1,229,000,000","603,000,000","-60,000,000","140,000,000",,,,"-1,114,000,000","-7,039,000,000","16,253,000,000","18,220,000,000","-1,884,000,000",,"-302,000,000","23,261,000,000","-2,911,000,000","-265,000,000","1,461,000,000","-336,000,000","-4,413,000,000","-276,000,000","3,450,000,000","4,952,000,000","-12,701,000,000","5,431,000,000","5,119,000,000","4,736,000,000","5,694,000,000","2,174,000,000","1,467,000,000","1,671,000,000","-4,922,000,000","2,996,000,000","1,445,000,000","751,000,000","963,000,000","1,573,000,000","1,475,000,000","1,175,000,000","834,000,000","856,000,000","1,000,000,000","1,028,000,000","999,000,000","1,021,000,000","1,208,000,000","1,352,000,000","1,092,000,000","985,000,000","1,193,000,000","1,407,000,000","1,279,000,000","1,423,000,000","1,190,000,000","945,000,000","734,000,000","798,000,000","893,000,000","-455,000,000","-1,896,000,000","1,224,000,000","1,165,000,000","1,115,000,000","958,000,000","886,000,000","917,000,000","885,000,000","828,000,000","776,000,000","730,000,000","726,000,000","647,000,000","655,000,000","632,000,000","680,000,000","615,000,000","524,000,000","481,000,000","505,000,000","461,000,000","514,000,000","467,000,000","471,000,000"
CreditLossesProvision,"-4,382,000,000","-1,234,000,000","-1,125,000,000","-931,000,000","-1,092,000,000","-898,000,000","-523,000,000","-30,000,000","489,000,000","624,000,000","1,621,000,000","1,860,000,000","-53,000,000","-1,389,000,000","-5,117,000,000","-4,761,000,000","-941,000,000","-779,000,000","-857,000,000","-1,013,000,000","-905,000,000","-716,000,000","-827,000,000","-834,000,000","-1,001,000,000","-834,000,000","-726,000,000","-835,000,000","-774,000,000","-850,000,000","-976,000,000","-997,000,000","-810,000,000","-806,000,000","-780,000,000","-765,000,000","-219,000,000","-636,000,000","-411,000,000","-1,009,000,000","-336,000,000","-296,000,000","-1,211,000,000","-1,713,000,000","-2,204,000,000","-1,774,000,000","-1,773,000,000","-2,418,000,000","-2,934,000,000","-3,407,000,000","-3,255,000,000","-3,814,000,000","-5,129,000,000","-5,396,000,000","-8,105,000,000","-9,805,000,000","-10,110,000,000","-11,705,000,000","-13,375,000,000","-13,380,000,000","-8,535,000,000","-6,450,000,000","-5,830,000,000","-6,010,000,000","-3,310,000,000","-2,030,000,000","-1,810,000,000","-1,235,000,000","-1,570,000,000","-1,165,000,000","-1,005,000,000","-1,270,000,000","-1,400,000,000","-1,159,000,000","-875,000,000","-580,000,000","-706,000,000","-650,000,000","-789,000,000","-624,000,000","-583,000,000","-651,000,000","-772,000,000","-833,000,000","-1,165,000,000","-804,000,000","-888,000,000","-840,000,000","-1,401,000,000","-1,251,000,000","-800,000,000","-835,000,000","-1,210,000,000","-435,000,000","-470,000,000","-420,000,000","-350,000,000","-450,000,000","-510,000,000","-510,000,000","-510,000,000","-1,405,000,000","-265,000,000","-265,000,000","-230,000,000","-190,000,000","-190,000,000","-190,000,000","-150,000,000","-145,000,000","-155,000,000","-155,000,000","-142,000,000","-100,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-100,000,000","-100,000,000","-100,000,000","-110,000,000","-120,000,000","-150,000,000","-150,000,000","-150,000,000","-265,000,000"
NonInterestExpense,"63,657,000,000","15,838,000,000","16,038,000,000","16,238,000,000","15,543,000,000","15,303,000,000","15,273,000,000","15,319,000,000","14,731,000,000","14,440,000,000","15,045,000,000","15,515,000,000","13,927,000,000","14,401,000,000","13,410,000,000","13,475,000,000","13,239,000,000","15,169,000,000","13,268,000,000","13,224,000,000","13,074,000,000","13,067,000,000","13,284,000,000","13,897,000,000","13,274,000,000","13,139,000,000","13,726,000,000","14,848,000,000","13,161,000,000","13,481,000,000","13,493,000,000","14,816,000,000","13,871,000,000","13,807,000,000","13,818,000,000","15,695,000,000","14,196,000,000","19,742,000,000","18,541,000,000","22,238,000,000","17,307,000,000","16,389,000,000","16,018,000,000","18,152,000,000","18,360,000,000","17,544,000,000","17,048,000,000","19,141,000,000","18,840,000,000","17,437,000,000","20,094,000,000","20,081,000,000","18,494,000,000","16,395,000,000","16,745,000,000","17,254,000,000","15,852,000,000","15,712,000,000","16,191,000,000","16,237,000,000","10,641,000,000","11,413,000,000","9,352,000,000","9,025,000,000","10,137,000,000","8,459,000,000","9,018,000,000","8,986,000,000","8,849,000,000","8,594,000,000","8,523,000,000","8,826,000,000","7,261,000,000","7,165,000,000","6,898,000,000","6,945,000,000","7,143,000,000","6,773,000,000","7,076,000,000","5,417,000,000","5,282,000,000","5,070,000,000","5,058,000,000","4,717,000,000","4,832,000,000","4,620,000,000","4,490,000,000","4,494,000,000","4,018,000,000","5,911,000,000","4,821,000,000","4,654,000,000","4,637,000,000","4,410,000,000","4,413,000,000","4,623,000,000","4,550,000,000","4,526,000,000","4,457,000,000","4,453,000,000","3,492,000,000","5,308,000,000","2,508,000,000","2,452,000,000","2,054,000,000","1,793,000,000","1,802,000,000","1,810,000,000","1,473,000,000","1,406,000,000","1,412,000,000","1,512,000,000","1,332,000,000","1,252,000,000","1,289,000,000","1,290,000,000","1,261,000,000","1,234,000,000","1,228,000,000","1,224,000,000","1,244,000,000","1,095,000,000","1,040,000,000","1,046,000,000","1,094,000,000","1,022,000,000","1,018,000,000","1,015,000,000"
	OccupancyAndEquipment,"7,156,000,000","1,795,000,000","1,776,000,000","1,799,000,000","1,786,000,000","1,777,000,000","1,748,000,000","1,760,000,000","1,785,000,000","1,764,000,000","1,759,000,000","1,830,000,000","1,839,000,000","1,798,000,000","1,802,000,000","1,702,000,000","1,680,000,000","1,663,000,000","1,640,000,000","1,605,000,000","1,593,000,000","1,436,000,000","1,437,000,000","1,456,000,000","1,420,000,000","1,415,000,000","1,428,000,000","1,438,000,000","1,416,000,000","1,448,000,000","1,487,000,000","1,491,000,000","1,539,000,000","1,527,000,000","1,527,000,000","1,539,000,000","1,527,000,000","1,584,000,000","1,613,000,000","1,661,000,000","1,642,000,000","1,634,000,000","1,641,000,000","1,704,000,000","1,702,000,000","1,721,000,000","1,663,000,000","1,753,000,000","1,656,000,000","1,799,000,000","1,838,000,000","1,795,000,000","1,819,000,000","1,769,000,000","1,795,000,000","1,785,000,000","1,939,000,000","1,837,000,000","1,835,000,000","1,750,000,000","1,450,000,000","1,366,000,000","1,220,000,000","1,245,000,000","1,200,000,000","1,090,000,000","1,076,000,000","1,063,000,000","1,077,000,000","1,014,000,000","1,019,000,000","1,045,000,000","1,004,000,000","938,000,000","912,000,000","933,000,000","974,000,000","931,000,000","939,000,000","749,000,000","777,000,000","774,000,000","751,000,000","756,000,000","742,000,000","748,000,000","720,000,000","694,000,000","745,000,000","721,000,000","699,000,000","724,000,000","725,000,000","704,000,000","707,000,000","719,000,000","755,000,000","730,000,000","734,000,000","754,000,000","797,000,000","773,000,000","400,000,000","399,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetOccupancyExpense,,,,,,,,,,,,,,,,,,,,,"1,015,000,000","1,015,000,000","1,022,000,000","1,014,000,000","1,009,000,000","999,000,000","1,001,000,000","1,000,000,000","969,000,000","1,005,000,000","1,036,000,000","1,028,000,000","1,011,000,000","1,028,000,000","1,027,000,000","1,027,000,000","996,000,000","1,070,000,000","1,079,000,000","1,115,000,000","1,116,000,000","1,096,000,000","1,109,000,000","1,154,000,000","1,151,000,000","1,160,000,000","1,117,000,000","1,142,000,000","1,131,000,000","1,183,000,000","1,245,000,000","1,189,000,000","1,212,000,000","1,150,000,000","1,182,000,000","1,172,000,000","1,339,000,000","1,220,000,000","1,219,000,000","1,128,000,000","1,003,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Equipment,,,,,,,,,,,,,,,,,,,,,"427,000,000","421,000,000","415,000,000","442,000,000","411,000,000","416,000,000","427,000,000","438,000,000","447,000,000","443,000,000","451,000,000","463,000,000","528,000,000","499,000,000","500,000,000","512,000,000","531,000,000","514,000,000","534,000,000","546,000,000","526,000,000","538,000,000","532,000,000","550,000,000","551,000,000","561,000,000","546,000,000","611,000,000","525,000,000","616,000,000","593,000,000","606,000,000","607,000,000","619,000,000","613,000,000","613,000,000","600,000,000","617,000,000","616,000,000","622,000,000","447,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
